PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
1051,210356725,-77.721626,-3.617167,-135.804184,-0.008541,0.003420,0.042500,0.214846,-0.001806,-0.066017
1052,210373392,-77.720406,-3.617289,-135.803818,-0.018355,0.013535,0.047692,0.437497,-0.039956,-0.024755
1053,210390059,-77.714798,-3.616979,-135.805038,0.002381,0.011910,0.052430,0.693611,0.081929,-0.025638
1054,210406726,-77.706451,-3.617374,-135.805206,-0.004036,0.004829,0.060842,0.861067,0.025875,-0.056886
1055,210423393,-77.706329,-3.617749,-135.804642,-0.000238,-0.005552,0.048685,0.370878,-0.030338,-0.043298
1056,210440060,-77.714767,-3.617030,-135.803757,-0.001539,0.019187,0.054727,-0.141433,-0.040020,0.025747
1057,210456727,-77.723602,-3.617689,-135.803833,-0.010891,0.011026,0.041434,-0.168468,0.001915,-0.067515
1058,210473394,-77.724052,-3.616469,-135.803070,-0.003267,0.023068,0.033950,0.338491,-0.029467,0.053908
1059,210490061,-77.714600,-3.616513,-135.804199,0.002399,0.005358,0.041278,0.924458,0.070864,-0.044733
1060,210506728,-77.702942,-3.615359,-135.804321,-0.000425,0.002847,0.059832,1.060769,0.005603,0.043177
1061,210523395,-77.699089,-3.615027,-135.804382,0.011433,-0.025258,0.038921,0.594324,0.002670,-0.008427
1062,210540062,-77.706337,-3.616435,-135.803909,0.009374,-0.001495,0.045404,-0.073022,-0.039597,-0.104756
1063,210556729,-77.715958,-3.616531,-135.802246,-0.008271,0.010803,0.046465,-0.209371,-0.089043,-0.013959
1064,210573396,-77.715248,-3.616633,-135.801849,-0.012233,0.012746,0.044849,0.403714,-0.014113,-0.030197
1065,210590063,-77.706818,-3.616850,-135.802170,-0.008130,-0.000938,0.040236,0.866049,0.013107,-0.042940
1066,210606730,-77.699631,-3.615927,-135.803421,-0.004553,-0.004418,0.051373,0.789595,0.076909,0.012659
1067,210623397,-77.698196,-3.615736,-135.803329,0.000908,0.002502,0.035936,0.447332,0.001108,-0.014983
1068,210640064,-77.706642,-3.616050,-135.800812,0.002894,0.019446,0.050706,-0.137041,-0.134006,-0.017173
1069,210656731,-77.718361,-3.616436,-135.799561,-0.005741,0.010884,0.039430,-0.336628,-0.081000,-0.032682
1070,210673398,-77.721321,-3.616469,-135.798645,-0.019452,0.017057,0.033788,0.187312,-0.055042,-0.016123
1071,210690065,-77.714973,-3.614984,-135.799850,-0.031992,0.032122,0.026548,0.739676,0.076704,0.047313
1072,210706732,-77.706131,-3.614931,-135.799179,0.002181,0.003462,0.037576,0.894914,-0.034475,-0.015816
1073,210723399,-77.701637,-3.614443,-135.799423,-0.001019,-0.008331,0.048978,0.630002,0.024876,-0.002472
1074,210740066,-77.699715,-3.615961,-135.799210,0.005890,0.005943,0.054729,0.477337,-0.026330,-0.113644
1075,210756733,-77.699806,-3.617395,-135.798386,0.001030,0.007838,0.053511,0.359276,-0.066260,-0.100235
1076,210773400,-77.697823,-3.617075,-135.798309,-0.014715,0.006580,0.033839,0.480014,0.019856,-0.011871
1077,210790067,-77.693939,-3.616887,-135.798203,0.000794,0.014075,0.047295,0.595642,-0.009272,-0.013588
1078,210806734,-77.691528,-3.617706,-135.799133,0.002886,0.005716,0.057384,0.502694,0.040257,-0.085738
1079,210823401,-77.693893,-3.616847,-135.797928,-0.001545,0.002585,0.059074,0.223810,-0.041480,0.035224
1080,210840068,-77.695206,-3.616866,-135.799759,-0.002303,0.006978,0.032563,0.276380,0.105966,-0.051033
1081,210856735,-77.694786,-3.617234,-135.798294,0.002138,-0.000388,0.052277,0.391817,-0.077286,-0.032874
1082,210873402,-77.693710,-3.617048,-135.797363,-0.005534,0.007818,0.037037,0.429595,-0.052378,-0.004533
1083,210890069,-77.693222,-3.616671,-135.798325,0.001220,0.002101,0.037091,0.386579,0.055407,-0.016379
1084,210906736,-77.694115,-3.616389,-135.798630,-0.000439,-0.002411,0.043077,0.308422,0.017257,-0.012858
1085,210923403,-77.697746,-3.615856,-135.799011,-0.000527,-0.007572,0.045698,0.139608,0.064781,-0.008593
1086,210940070,-77.706741,-3.615941,-135.799072,-0.003147,0.007836,0.058626,-0.176241,-0.020362,-0.027444
1087,210956737,-77.713135,-3.616705,-135.799042,-0.001998,0.025074,0.043722,-0.020362,-0.041070,-0.065658
1088,210973404,-77.712196,-3.617012,-135.798203,-0.023944,0.004273,0.052600,0.420669,-0.058858,-0.033130
1089,210990071,-77.706787,-3.616764,-135.798950,0.001437,0.006543,0.063351,0.684147,0.034417,-0.018595
1090,211006738,-77.702553,-3.616245,-135.800278,-0.003250,-0.004847,0.042734,0.612803,0.053102,-0.005917
1091,211023405,-77.704338,-3.616909,-135.799942,0.017482,0.000034,0.034765,0.255647,-0.018211,-0.063353
1092,211040072,-77.709099,-3.618572,-135.799576,-0.011149,0.005578,0.029644,0.075474,-0.020733,-0.123991
1093,211056739,-77.709137,-3.618084,-135.800064,0.008287,0.018131,0.041519,0.357457,0.035672,-0.003803
1094,211073406,-77.704941,-3.618324,-135.799484,-0.014005,0.002857,0.044310,0.615480,-0.034936,-0.033578
1095,211090073,-77.699028,-3.618266,-135.800430,0.005435,0.008731,0.046569,0.711053,0.065857,-0.037433
1096,211106740,-77.696953,-3.617566,-135.800827,-0.000284,-0.007014,0.051100,0.484791,0.032189,0.008177
1097,211123407,-77.701569,-3.617591,-135.800674,0.006311,-0.007261,0.038248,0.084759,0.003093,-0.030056
1098,211140074,-77.711525,-3.617468,-135.799530,-0.007634,0.005464,0.037594,-0.231705,-0.065223,-0.004521
1099,211156741,-77.716888,-3.618214,-135.798752,-0.012404,0.010841,0.052830,0.041934,-0.043311,-0.063635
1100,211173408,-77.709923,-3.616666,-135.798737,0.002827,0.012097,0.029000,0.779683,0.020240,0.063052
1101,211190075,-77.697662,-3.615987,-135.799164,0.009213,-0.002566,0.048488,1.093925,0.048594,0.004002
1102,211206742,-77.693115,-3.616002,-135.800018,0.012372,-0.010966,0.052495,0.632909,0.035595,-0.035858
1103,211223409,-77.698502,-3.617064,-135.799469,-0.000237,0.002784,0.034510,0.040641,-0.060459,-0.078183
1104,211240076,-77.704315,-3.617830,-135.800644,0.001303,0.021246,0.034953,0.007127,0.062809,-0.087877
1105,211256743,-77.700287,-3.618436,-135.800446,-0.017463,0.022420,0.046230,0.604223,-0.029698,-0.057718
1106,211273410,-77.690727,-3.617599,-135.800049,-0.009413,0.009070,0.031156,0.936765,-0.015816,0.028283
1107,211290077,-77.679169,-3.617164,-135.800964,-0.007120,-0.007030,0.050610,1.052791,0.037491,-0.007671
1108,211306744,-77.677505,-3.617987,-135.801086,0.008265,-0.003922,0.041441,0.462316,-0.008734,-0.075660
1109,211323411,-77.685951,-3.617727,-135.800369,0.013752,0.004172,0.054101,-0.144276,-0.021079,-0.007248
1110,211340078,-77.697609,-3.618294,-135.799973,-0.013715,0.011726,0.047189,-0.337332,-0.018159,-0.057667
1111,211356745,-77.701248,-3.617258,-135.799423,-0.015855,0.012496,0.036013,0.144155,-0.030940,0.044841
1112,211373412,-77.695580,-3.616876,-135.798416,-0.025698,0.007275,0.051863,0.704868,-0.054440,0.008945
1113,211390079,-77.689827,-3.615634,-135.800171,0.007524,-0.000882,0.045156,0.701679,0.085169,0.031395
1114,211406746,-77.689583,-3.615388,-135.800339,0.019597,-0.000613,0.042890,0.375886,0.013607,-0.014100
1115,211423413,-77.697403,-3.616835,-135.801697,-0.002852,-0.005973,0.048962,-0.113938,0.071325,-0.130689
1116,211440080,-77.707832,-3.617646,-135.801254,-0.010057,-0.003925,0.043538,-0.261954,-0.051443,-0.063814
1117,211456747,-77.710793,-3.617660,-135.801147,-0.004885,0.026926,0.040798,0.184098,-0.006121,-0.026586
1118,211473414,-77.707787,-3.618212,-135.800934,-0.027070,0.009375,0.037053,0.542765,-0.028891,-0.054401
1119,211490081,-77.702866,-3.617928,-135.801620,-0.005880,0.007037,0.045305,0.655077,0.033277,-0.015982
1120,211506748,-77.697166,-3.617603,-135.801743,0.012100,0.019825,0.043278,0.702204,0.008548,-0.008836
1121,211523415,-77.696022,-3.618483,-135.800964,0.013395,-0.011020,0.048610,0.432861,-0.062802,-0.067656
1122,211540082,-77.700111,-3.618029,-135.800369,-0.003590,-0.006037,0.040102,0.117722,-0.024089,0.006217
1123,211556749,-77.702026,-3.618185,-135.799911,-0.017155,0.009815,0.056695,0.247335,-0.023538,-0.031196
1124,211573416,-77.697006,-3.617102,-135.799927,-0.002893,0.013369,0.043480,0.662556,0.006358,0.039079
1125,211590083,-77.692711,-3.615858,-135.800125,-0.009229,0.000723,0.041432,0.619245,0.014926,0.045930
1126,211606750,-77.692070,-3.616294,-135.799545,0.000247,0.002638,0.050149,0.402075,-0.035973,-0.045603
1127,211623417,-77.692772,-3.615587,-135.799377,-0.006674,0.000724,0.030110,0.320344,-0.010015,0.017897
1128,211640084,-77.697586,-3.615644,-135.798218,-0.010443,-0.011033,0.045015,0.075692,-0.053607,-0.018377
1129,211656751,-77.702217,-3.616366,-135.797256,0.001170,0.009218,0.055790,0.086526,-0.055746,-0.059229
1130,211673418,-77.700722,-3.616250,-135.797684,0.002522,0.010784,0.040210,0.448920,0.023583,-0.024755
1131,211690085,-77.692711,-3.615843,-135.798416,-0.009274,0.007603,0.037729,0.841396,0.018601,-0.005263
1132,211706752,-77.687157,-3.614750,-135.798859,-0.004852,-0.008415,0.040073,0.692382,0.048389,0.029704
1133,211723419,-77.692047,-3.615624,-135.797699,0.010821,0.016383,0.035400,0.071607,-0.082499,-0.062124
1134,211740086,-77.699692,-3.615190,-135.797836,-0.002114,0.002788,0.037971,-0.096022,-0.006685,0.002273
1135,211756753,-77.703529,-3.615669,-135.797363,-0.026024,0.011729,0.044377,0.132347,-0.028801,-0.050162
1136,211773420,-77.700272,-3.615195,-135.796921,-0.014535,0.016064,0.052099,0.559106,-0.027290,0.008920
1137,211790087,-77.692825,-3.615083,-135.798904,0.014779,0.002948,0.036628,0.800275,0.109514,-0.043926
1138,211806754,-77.691284,-3.614707,-135.798080,0.024899,0.012570,0.054019,0.457001,-0.037164,0.004950
1139,211823421,-77.700508,-3.615463,-135.797470,-0.004516,0.017454,0.032489,-0.190597,-0.039674,-0.063584
1140,211840088,-77.711769,-3.614897,-135.797333,0.002082,0.005901,0.032582,-0.314729,-0.002382,0.008356
1141,211856755,-77.716560,-3.615499,-135.797302,-0.015348,0.018650,0.034633,0.074975,-0.011756,-0.061189
1142,211873422,-77.708405,-3.614849,-135.797440,-0.005541,0.009522,0.039779,0.850899,-0.002100,0.014196
1143,211890089,-77.690842,-3.614787,-135.798233,0.001482,0.002409,0.044218,1.412291,0.041781,-0.032810
1144,211906756,-77.678986,-3.614493,-135.799545,0.007181,-0.008992,0.040852,1.068952,0.056508,-0.021233
1145,211923423,-77.682114,-3.614209,-135.799026,0.013269,-0.027869,0.041022,0.175389,-0.033412,-0.001767
1146,211940090,-77.693016,-3.615191,-135.798203,-0.004496,0.010821,0.039907,-0.290089,-0.073560,-0.071024
1147,211956757,-77.697380,-3.614810,-135.797958,-0.016893,0.016570,0.032283,0.100088,-0.021899,0.001249
1148,211973424,-77.692955,-3.614414,-135.799118,-0.010934,0.019682,0.048187,0.621960,0.077831,-0.020016
1149,211990091,-77.686943,-3.613711,-135.798874,0.003012,-0.000861,0.041072,0.723360,-0.002062,0.016744
1150,212006758,-77.682655,-3.613439,-135.798431,0.004740,-0.004519,0.039933,0.618092,0.006973,-0.012000
1151,212023425,-77.685829,-3.613490,-135.799164,-0.000439,-0.003540,0.036669,0.169396,0.021854,-0.034180
1152,212040092,-77.696243,-3.613348,-135.798737,-0.004178,-0.018673,0.040578,-0.264554,-0.006160,-0.017122
1153,212056759,-77.706261,-3.614852,-135.797867,-0.008236,-0.006092,0.037508,-0.236585,-0.075225,-0.101721
1154,212073426,-77.706932,-3.615383,-135.797379,-0.018351,0.014124,0.040159,0.322009,-0.038803,-0.051686
1155,212090093,-77.703308,-3.613549,-135.797073,-0.015091,-0.002725,0.042650,0.578879,0.018921,0.083376
1156,212106760,-77.699921,-3.612983,-135.798950,-0.012989,0.002586,0.034798,0.558082,0.102444,-0.013895
1157,212123427,-77.702240,-3.613692,-135.798157,0.007198,-0.013912,0.047106,0.224041,-0.055323,-0.057641
1158,212140094,-77.707993,-3.613188,-135.798248,0.003523,0.006689,0.039187,0.015771,0.004079,0.004514
1159,212156761,-77.714020,-3.613741,-135.797989,-0.020790,0.011156,0.044441,-0.000077,-0.032541,-0.052916
1160,212173428,-77.715424,-3.614541,-135.797897,-0.006100,0.016453,0.050089,0.278890,-0.044989,-0.064736
1161,212190095,-77.710716,-3.613790,-135.798203,-0.013289,0.018702,0.035632,0.641989,0.012006,0.016309
1162,212206762,-77.703842,-3.613439,-135.798553,0.003118,0.000060,0.041961,0.773740,0.011417,-0.008030
1163,212223429,-77.699921,-3.612896,-135.798157,0.008276,0.007621,0.040264,0.596910,-0.012102,0.009419
1164,212240096,-77.702591,-3.613670,-135.797256,0.001151,0.003123,0.044531,0.206009,-0.071575,-0.058026
1165,212256763,-77.705940,-3.613879,-135.796326,-0.000333,0.001879,0.042579,0.162160,-0.051187,-0.028635
1166,212273430,-77.706123,-3.614336,-135.797119,-0.006161,-0.002613,0.032102,0.348467,0.022789,-0.059242
1167,212290097,-77.701653,-3.613653,-135.797729,-0.001531,0.016580,0.034033,0.626698,0.031164,0.008599
1168,212306764,-77.695816,-3.613004,-135.798386,0.011486,-0.007927,0.051504,0.708646,0.040667,0.004258
1169,212323431,-77.695557,-3.612962,-135.798157,0.004513,-0.010143,0.040579,0.378152,-0.015970,-0.020106
1170,212340098,-77.702835,-3.613915,-135.797592,0.005513,0.004254,0.048348,-0.075314,-0.026932,-0.079732
1171,212356765,-77.711098,-3.614408,-135.797012,0.004706,0.008199,0.046687,-0.135658,-0.024435,-0.051072
1172,212373432,-77.714111,-3.614977,-135.797791,-0.008397,0.012342,0.043900,0.178143,0.023493,-0.066094
1173,212390099,-77.706650,-3.615153,-135.798859,-0.009335,0.007283,0.046029,0.802222,0.074924,-0.054171
1174,212406766,-77.694061,-3.615065,-135.800552,-0.002132,0.007309,0.045305,1.110061,0.104686,-0.044131
1175,212423433,-77.689400,-3.615559,-135.800858,0.008128,0.001624,0.037808,0.639082,0.003925,-0.057872
1176,212440100,-77.696480,-3.617333,-135.799667,0.003937,-0.004518,0.045505,-0.058640,-0.096598,-0.114668
1177,212456767,-77.708946,-3.617905,-135.799408,-0.019851,0.005187,0.071347,-0.385471,-0.044925,-0.050764
1178,212473434,-77.714943,-3.617997,-135.799088,-0.017724,0.007028,0.038576,-0.000192,-0.000256,-0.032720
1179,212490101,-77.707069,-3.617439,-135.799774,0.004939,0.021575,0.044576,0.829679,0.065447,-0.007108
1180,212506768,-77.698616,-3.617629,-135.800247,0.004635,0.000610,0.041011,0.866087,0.027438,-0.045168
1181,212523435,-77.700684,-3.618979,-135.798981,-0.013653,-0.021788,0.046489,0.240125,-0.085406,-0.090656
1182,212540102,-77.707153,-3.620259,-135.798294,-0.013703,0.008965,0.046747,-0.024908,-0.067899,-0.090246
1183,212556769,-77.704170,-3.620261,-135.798828,-0.011795,0.015944,0.032246,0.537207,0.049260,-0.036844
1184,212573436,-77.688484,-3.619422,-135.800125,-0.009797,0.008907,0.041105,1.296970,0.072606,0.009419
1185,212590103,-77.672905,-3.618777,-135.801971,0.007155,-0.009113,0.040008,1.289004,0.102291,-0.008631
1186,212606770,-77.670921,-3.619513,-135.802460,0.014301,-0.009888,0.041771,0.478388,0.007165,-0.072855
1187,212623437,-77.682266,-3.619393,-135.801590,0.006243,0.007424,0.046056,-0.317572,-0.046359,-0.008516
1188,212640104,-77.694412,-3.620600,-135.800919,-0.014192,0.022645,0.037834,-0.365698,-0.059588,-0.087557
1189,212656771,-77.694496,-3.620500,-135.801529,-0.017499,0.020200,0.043835,0.354550,0.022315,-0.025510
1190,212673438,-77.680138,-3.618358,-135.802338,-0.012888,0.002527,0.038199,1.218185,0.088537,0.084784
1191,212690105,-77.667397,-3.617172,-135.802719,0.018508,-0.020569,0.038787,1.123469,0.046071,0.035877
1192,212706772,-77.677628,-3.616961,-135.801682,0.008089,-0.021123,0.050353,-0.249519,-0.054209,-0.001114
1193,212723439,-77.701973,-3.618521,-135.799728,-0.007703,0.001980,0.049329,-1.094290,-0.133634,-0.093755
1194,212740106,-77.715164,-3.619388,-135.798950,-0.020059,0.031058,0.026173,-0.428808,-0.039815,-0.072100
1195,212756773,-77.710739,-3.617965,-135.798691,-0.024902,0.009366,0.041932,0.627658,0.002107,0.060504
1196,212773440,-77.699524,-3.617446,-135.800934,0.009515,0.005497,0.048934,1.026102,0.132270,-0.024153
1197,212790107,-77.693253,-3.615670,-135.801514,0.013623,0.002882,0.050203,0.734912,0.042549,0.073566
1198,212806774,-77.696938,-3.615670,-135.800156,0.016990,-0.000193,0.042387,0.143335,-0.065761,-0.012794
1199,212823441,-77.705338,-3.616329,-135.799149,-0.010682,-0.006591,0.057526,-0.140575,-0.052211,-0.054658
1200,212840108,-77.704163,-3.615241,-135.798889,-0.020928,0.017293,0.030722,0.431414,0.005423,0.038861
1201,212856775,-77.686623,-3.614717,-135.799988,0.006699,0.017079,0.029901,1.408410,0.072170,-0.010296
1202,212873442,-77.671989,-3.613627,-135.801025,0.009184,-0.017811,0.061325,1.234948,0.068495,0.025209
1203,212890109,-77.671829,-3.615578,-135.800644,-0.000098,-0.006781,0.048167,0.371698,-0.049817,-0.134992
1204,212906776,-77.674957,-3.616425,-135.799469,0.001483,0.006829,0.030129,0.178578,-0.087339,-0.059524
1205,212923443,-77.673157,-3.616994,-135.799072,0.001585,0.018502,0.046170,0.467694,-0.020721,-0.057257
1206,212940110,-77.668045,-3.617798,-135.799942,-0.019112,0.005986,0.037361,0.664618,0.035121,-0.083830
1207,212956777,-77.664459,-3.616466,-135.800079,0.006482,0.000101,0.045902,0.574051,0.036069,0.047813
1208,212973444,-77.667015,-3.617232,-135.800156,0.018932,0.018689,0.057587,0.206227,-0.013741,-0.069948
1209,212990111,-77.681938,-3.618717,-135.798691,-0.008741,-0.011555,0.056733,-0.528544,-0.113016,-0.093038
1210,213006778,-77.689568,-3.619512,-135.799118,-0.007268,0.024328,0.046560,-0.099006,0.022097,-0.081064
1211,213023445,-77.676025,-3.618840,-135.798416,-0.025242,0.016114,0.037205,1.176564,-0.035589,0.022661
1212,213040112,-77.657875,-3.618693,-135.798569,-0.005893,-0.017031,0.056436,1.448609,0.013568,-0.021399
1213,213056779,-77.659569,-3.619363,-135.798309,0.021195,-0.026774,0.047505,0.258605,-0.004905,-0.065697
1214,213073446,-77.678810,-3.619632,-135.798477,0.000280,0.014887,0.058139,-0.795057,-0.004354,-0.041774
1215,213090113,-77.698189,-3.619959,-135.796021,-0.008848,0.020194,0.049572,-0.791945,-0.169338,-0.009899
1216,213106780,-77.695374,-3.619788,-135.794907,-0.037006,0.021447,0.039777,0.533506,-0.052019,-0.004662
1217,213123447,-77.670807,-3.617643,-135.796188,-0.014440,0.013081,0.050214,1.828433,0.120834,0.078663
1218,213140114,-77.641884,-3.615954,-135.799347,0.027731,-0.024910,0.032794,2.084125,0.198518,0.034340
1219,213156781,-77.645134,-3.616469,-135.799026,0.040070,-0.022041,0.059102,0.164619,-0.009669,-0.056194
1220,213173448,-77.678497,-3.618317,-135.796219,-0.005486,0.008012,0.040986,-1.632105,-0.184142,-0.100466
1221,213190115,-77.701553,-3.620004,-135.794113,-0.030497,0.051532,0.033898,-1.014814,-0.153036,-0.096304
1222,213206782,-77.688202,-3.619656,-135.795151,-0.038303,0.045630,0.044632,1.157726,0.055688,-0.016674
1223,213223449,-77.648407,-3.618190,-135.797028,-0.001566,0.008653,0.033243,2.743331,0.107900,0.040449
1224,213240116,-77.616867,-3.615980,-135.798553,0.034013,-0.024005,0.044652,2.245638,0.129824,0.080328
1225,213256783,-77.618591,-3.617241,-135.798370,0.035522,-0.024734,0.050626,0.257773,-0.020503,-0.100619
1226,213273450,-77.648582,-3.619125,-135.795685,0.010911,-0.015207,0.050360,-1.430905,-0.175613,-0.103770
1227,213290117,-77.675438,-3.619980,-135.793610,-0.023251,0.024632,0.029125,-1.242229,-0.145109,-0.047896
1228,213306784,-77.670433,-3.619356,-135.795166,-0.042612,0.036706,0.041999,0.655820,0.090996,-0.008388
1229,213323451,-77.641060,-3.617356,-135.797256,-0.022507,-0.005132,0.044598,2.114348,0.161264,0.060747
1230,213340118,-77.617691,-3.616827,-135.798416,0.019834,-0.014594,0.046051,1.757422,0.077434,-0.011321
1231,213356785,-77.622955,-3.616551,-135.798630,0.038988,-0.031165,0.049979,0.043522,0.023609,-0.015163
1232,213373452,-77.652939,-3.619145,-135.796997,0.000361,-0.004584,0.049173,-1.434516,-0.111620,-0.162359
1233,213390119,-77.678314,-3.620442,-135.794449,-0.017122,0.029811,0.036077,-1.151560,-0.177073,-0.067118
1234,213406786,-77.674736,-3.618801,-135.794540,-0.032313,0.034987,0.034998,0.574960,0.012493,0.072452
1235,213423453,-77.645210,-3.615778,-135.796677,-0.005274,0.009807,0.040683,2.124324,0.157742,0.124523
1236,213440120,-77.625122,-3.614496,-135.798416,0.011595,-0.020077,0.048756,1.558334,0.124023,0.024633
1237,213456787,-77.633499,-3.615487,-135.797791,0.021903,-0.023462,0.049901,-0.139461,-0.057001,-0.074840
1238,213473454,-77.659332,-3.617593,-135.795441,0.011067,0.016584,0.048212,-1.181847,-0.154829,-0.122262
